platform,source_file,product_id,search_keyword,model,title,price,rejection_reason,detail_status,product_url,description
joonggonara,dyson_vacuum_products.csv,206252455,다이슨 청소기,V10,다이슨청소기 v10먼지통.하우징.v11싸이클론,12345,가격 무효/자리표시,200,https://web.joongna.com/product/206252455,"📢 제목에 ""제조사/ 브랜드 명""과 ""상품명(ex. 3000시리즈 전동 면도기)”을 넣어 작성하면, 보다 빠른 판매가 가능합니다! 📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! v10메인모터 부품용 작동안됨 4천원 v10 하우징 20000원 .v11 싸이클론 20000원 v10.v11 고토크모터헤드 30000원 v10 먼지통 12000원 v10 롱버젼 먼지통 15000원 v10.v11 정품충전기 20000원 직거래 는 용인 동백지구 택배거래시 4천원추가 ㅇ10 519ㅇ 구162"
joonggonara,dyson_vacuum_products.csv,229375376,다이슨 청소기,V10,다이슨 V10 무선청소기 부품용,75000,부품/고장품,not_requested,https://web.joongna.com/product/229375376,
joonggonara,dyson_vacuum_products.csv,216951733,다이슨 청소기,V6,[새상품] 다이슨 청소기 헤파필터 (V6 ~ V15),1000,가격 무효/자리표시,200,https://web.joongna.com/product/216951733,"다이슨 청소기 헤파필터 호환 모델 : V6 V7 V8 V11 V12 V15 (V6 ~V15) *호환 불가 시, 환불해드립니다. 먼지를 걸러내기 위해 3개월마다 필터 교체 권장 드립니다 →교체가 늦어지면 흡입력 저하, 악취 발생, 세균 발생 *개당 가격 프리필터 (기다란 필터) : 품절 후면필터 V6 : 1500원 후면필터 V7, V8 : 1500원 후면필터 V10 : 품절 후면필터 V11 : 2000원 후면필터 V12 : 3000원 후면필터 V15 : 3000원 여러개 구매 가능합니다 반값택배 가능합니다"
joonggonara,dyson_vacuum_products.csv,206252455,다이슨 청소기,V10,다이슨청소기 v10먼지통.하우징.v11싸이클론,12345,가격 무효/자리표시,200,https://web.joongna.com/product/206252455,"📢 제목에 ""제조사/ 브랜드 명""과 ""상품명(ex. 3000시리즈 전동 면도기)”을 넣어 작성하면, 보다 빠른 판매가 가능합니다! 📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! v10메인모터 부품용 작동안됨 4천원 v10 하우징 20000원 .v11 싸이클론 20000원 v10.v11 고토크모터헤드 30000원 v10 먼지통 12000원 v10 롱버젼 먼지통 15000원 v10.v11 정품충전기 20000원 직거래 는 용인 동백지구 택배거래시 4천원추가 ㅇ10 519ㅇ 구162"
joonggonara,dyson_vacuum_products.csv,229375376,다이슨 청소기,V10,다이슨 V10 무선청소기 부품용,75000,부품/고장품,not_requested,https://web.joongna.com/product/229375376,
joonggonara,dyson_vacuum_products.csv,216951733,다이슨 청소기,V6,[새상품] 다이슨 청소기 헤파필터 (V6 ~ V15),1000,가격 무효/자리표시,200,https://web.joongna.com/product/216951733,"다이슨 청소기 헤파필터 호환 모델 : V6 V7 V8 V11 V12 V15 (V6 ~V15) *호환 불가 시, 환불해드립니다. 먼지를 걸러내기 위해 3개월마다 필터 교체 권장 드립니다 →교체가 늦어지면 흡입력 저하, 악취 발생, 세균 발생 *개당 가격 프리필터 (기다란 필터) : 품절 후면필터 V6 : 1500원 후면필터 V7, V8 : 1500원 후면필터 V10 : 품절 후면필터 V11 : 2000원 후면필터 V12 : 3000원 후면필터 V15 : 3000원 여러개 구매 가능합니다 반값택배 가능합니다"
joonggonara,dyson_vacuum_products.csv,228412202,다이슨 청소기,V6,다이슨 v6 청소기 sv03 모터 핸들손잡이만 메인바디 본체 부품용,5000,부품/고장품,not_requested,https://web.joongna.com/product/228412202,
joonggonara,dyson_vacuum_products.csv,228725116,다이슨 청소기,제품군 공통,다이슨 청소기 헤드 툴 세트 부품용,60000,부품/고장품,200,https://web.joongna.com/product/228725116,"다이슨 청소기 헤드 툴 세트 부품 판매합니다. 틈새 브러쉬, 메인 헤드, 연장관 등 다양하게 활용 가능한 구성입니다. 기존에 쓰시던 다이슨 청소기에 호환되는지 확인 후 구매 부탁드려요! 문의 없으시면 바로 안전결제해주시면 됩니다! 본체 작동안대요 전원 안들어와요 4번 사진에 잇는거는 새거에요 한번도 사용 안햇어요 직거래 하시면 거차대도 드려요 택배는 거치대 안드려요"
joonggonara,dyson_vacuum_products.csv,228523669,다이슨 청소기,V6,다이슨 무선청소기 본체,40000,불완전상품,200,https://web.joongna.com/product/228523669,다이슨 무선청소기 V6 본체만 판매해요.사용감은 있지만 작동 잘 되고 먼지통도 깨끗한 상태입니다. 충전거치대는 포함되지 않아요. 밧데리 호환밧데리로 새로 갈았어요
joonggonara,dyson_vacuum_products.csv,219825190,다이슨 청소기,V11,다이슨무선청소기 v11메인모터 (부품용),6000,부품/고장품,not_requested,https://web.joongna.com/product/219825190,
joonggonara,dyson_vacuum_products.csv,228044411,다이슨 청소기,SV12,다이슨SV12(V10) B3A-KR-NER3258A 무선 청소기본체만팝니다,30000,불완전상품,not_requested,https://web.joongna.com/product/228044411,
joonggonara,dyson_vacuum_products.csv,228204521,다이슨 청소기,V10,무선청소기 본체만 다이슨 v10 부품용,30000,부품/고장품,not_requested,https://web.joongna.com/product/228204521,
joonggonara,dyson_vacuum_products.csv,227683037,다이슨 청소기,V8,다이슨청소기 V8 본체 부품용으로 판매합니다,35000,부품/고장품,not_requested,https://web.joongna.com/product/227683037,
joonggonara,dyson_vacuum_products.csv,227152792,다이슨 청소기,V10,다이슨청소기 V10(SV12) 본체 부품용으로 판매합니다,50000,부품/고장품,not_requested,https://web.joongna.com/product/227152792,
joonggonara,dyson_vacuum_products.csv,226975364,다이슨 청소기,V8,다이슨v8.v10.v11무선청소기 부품용 브러시,35000,부품/고장품,not_requested,https://web.joongna.com/product/226975364,
joonggonara,dyson_vacuum_products.csv,225903372,다이슨 청소기,제품군 공통,다이슨 청소기 수리.청소.매입합니다,11111,거래 목적 불일치,200,https://web.joongna.com/product/225903372,다이슨청소기 파손.모터교체.청소.매입합니다 연락주세요
joonggonara,dyson_vacuum_products.csv,227001948,다이슨 청소기,V10,다이슨청소기 V10(SV12) 본체 부품용으로 판매합니다,34000,부품/고장품,not_requested,https://web.joongna.com/product/227001948,
joonggonara,dyson_vacuum_products.csv,227149295,다이슨 청소기,V8,다이슨 V8 무선청소기 본체만(정상 작동),25000,불완전상품,not_requested,https://web.joongna.com/product/227149295,
joonggonara,dyson_vacuum_products.csv,227124356,다이슨 청소기,V11,다이슨 청소기 v11 팝니다- 고장품 -택포,60000,부품/고장품,not_requested,https://web.joongna.com/product/227124356,
joonggonara,dyson_vacuum_products.csv,226404770,다이슨 청소기,V11,다이슨 청소기 V11 메인바디 부품용,35000,부품/고장품,not_requested,https://web.joongna.com/product/226404770,
joonggonara,dyson_vacuum_products.csv,227059593,다이슨 청소기,제품군 공통,캐스돈 다이슨 청소기 장난감 택비포함,29000,장난감/모형,200,https://web.joongna.com/product/227059593,캐스돈 다이슨 청소기 장난감 입니다 새상품 구매해서 아이혼자 잘 갖고놀았습니다 택비포함 29000원 미처 확인못한 부분 있을 수 있습니다 중고거래특성상 반품환불안하오니 고려하시어 구매부탁드려요 반값택배문의사양합니다
joonggonara,dyson_vacuum_products.csv,226831168,다이슨 청소기,V8,다이슨 V8 청소기 부품용,39000,부품/고장품,not_requested,https://web.joongna.com/product/226831168,
joonggonara,dyson_vacuum_products.csv,226901491,다이슨 청소기,V6,다이슨 무선 V6 청소기 부품용,20000,부품/고장품,not_requested,https://web.joongna.com/product/226901491,
joonggonara,dyson_vacuum_products.csv,226896067,다이슨 청소기,제품군 공통,다이슨 진공청소기 청소 도구 보관가방,7000,검색어 오탐/타제품,200,https://web.joongna.com/product/226896067,다이슨 진공청소기 및 헤어드라이기 악세사리 수납하기 좋아요. 가볍고 튼튼한 소재로 제작되었습니다
joonggonara,dyson_vacuum_products.csv,219767805,다이슨 청소기,제품군 공통,[새상품]다이슨 차이슨 청소기 거치대 / 블랙,5000,검색어 오탐/타제품,200,https://web.joongna.com/product/219767805,다이슨 차이슨 청소기 거치대 전기종 호환 가능 컬러 : 블랙 화이트 색상은 품절입니다. 튼튼하고 미니멀한 디자인으로 청소기 세워두기 좋습니다 **여러개 구매 가능하며 반값 택배도 가능합니다
joonggonara,dyson_vacuum_products.csv,226351648,다이슨 청소기,DC45,다이슨 청소기 dc45 부품용으로 판매합니다 판매합니다,27000,부품/고장품,not_requested,https://web.joongna.com/product/226351648,
joonggonara,dyson_vacuum_products.csv,226501864,다이슨 청소기,V10,다이슨 v10 청소기 팝니다(부품용),80000,부품/고장품,not_requested,https://web.joongna.com/product/226501864,
joonggonara,dyson_vacuum_products.csv,226693473,다이슨 청소기,V10,다이슨 청소기 V10 부품용 본체,20000,부품/고장품,not_requested,https://web.joongna.com/product/226693473,
joonggonara,dyson_vacuum_products.csv,225277691,다이슨 청소기,제품군 공통,다이슨 무선청소기,5000,불완전상품,200,https://web.joongna.com/product/225277691,작동잘됩니다본체만싸게팔아요
joonggonara,dyson_vacuum_products.csv,222381295,다이슨 청소기,V6,다이슨 청소기 V6.7.8 부품용으로 활용하세요 필독,130000,부품/고장품,not_requested,https://web.joongna.com/product/222381295,
joonggonara,dyson_vacuum_products.csv,226309249,다이슨 청소기,V10,다이슨무선청소기 v10 메인모터 부품용,5000,부품/고장품,not_requested,https://web.joongna.com/product/226309249,
joonggonara,dyson_vacuum_products.csv,216926436,다이슨 청소기,V7,다이슨 v7/v8용 청소기 전용 흡입스테이션,300000,검색어 오탐/타제품,200,https://web.joongna.com/product/216926436,"📢 제목에 ""제조사/ 브랜드 명""과 ""상품명(ex. 3000시리즈 전동 면도기)”을 넣어 작성하면, 보다 빠른 판매가 가능합니다! 📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 큰 맘먹고 구매했는데 알고보니 모델이 달라서 설치 당시 한번만 가동해보고(설치 후 알게 되었어요 ㅠㅠ) 박스채 놔뒀습니다. 다이슨 청소기 v7/v8 모델에 사용가능하고 설치된 먼지봉투외에 새 봉투 하나 더 들어가있습니다. 청소기 먼지통 비울때 흡입기 설치해 끼우기만 하면 먼지 싹 흡입됩니다. 이사 정리로 싸게 내놓습니다. 벽설치 실리콘 스티커도 손자국이 났지만 뒤 아래 모두 들어있어서 드라이기로 녹여서 붙이면 정상화 됩니다. 구매 결정 이후 반품 불가이고 직거래시 신설동 9번출구 가능합니다. 🚨회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요🚨"
joonggonara,dyson_vacuum_products.csv,226110564,다이슨 청소기,V10,정품 다이슨 v10 무선청소기 싸이클론 집진기 필터 본체 부품용,20000,부품/고장품,not_requested,https://web.joongna.com/product/226110564,
joonggonara,dyson_vacuum_products.csv,226084287,다이슨 청소기,V11,다이슨청소기 v11부품용,95000,부품/고장품,not_requested,https://web.joongna.com/product/226084287,
joonggonara,dyson_vacuum_products.csv,217995334,다이슨 청소기,V7,다이슨 무선청소기 v7.v8.v10.v11 모든부속품,123456,가격 무효/자리표시,200,https://web.joongna.com/product/217995334,"📢 제목에 ""제조사/ 브랜드 명""과 ""상품명(ex. 3000시리즈 전동 면도기)”을 넣어 작성하면, 보다 빠른 판매가 가능합니다! 📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 다이슨무선청소기 v7.v8.v10.v11 모든부품 판매중입니다 필요한부품 문의주세요 체팅 잘못봅니다 핸드폰으로 전화나 문자주세요 미니모터헤드 8천원 미사용품 15000원 정품 싸이클론 v10.2만원 v11 2만원 v10정품 먼지통 12000원 v10.v11정품 먼지통 런너부속품 6천원 v7.v8정품 충전기 15000원 v10.v11 정품충전기 2만원 미사용품 3만원 v10.v11 도킹스테이션 v10 1만원 v11 미사용품 15000원 v7.v8 헤파필터 개당 3천원 v10 헤파필터 3천원 v11헤파필터 5천원 v10 정품 하우징 2만원 위에 나열된제품외 필요한부품 문의주시면 답변드리겠습니다 직거래는 용인 동백지구 입니다 전제품 택배거래시 4천원추가 01ㅇ-519ㅇ-9162"
joonggonara,dyson_vacuum_products.csv,226004680,다이슨 청소기,V10,다이슨청소기 V10(SV12) 본체 부품용으로 판매합니다,55000,부품/고장품,not_requested,https://web.joongna.com/product/226004680,
joonggonara,dyson_vacuum_products.csv,225894457,다이슨 청소기,V6,다이슨 V6 무선청소기 본체만,30000,불완전상품,not_requested,https://web.joongna.com/product/225894457,
joonggonara,dyson_vacuum_products.csv,225876188,다이슨 청소기,V6,다이슨 v6 무선청소기 부품용,10000,부품/고장품,not_requested,https://web.joongna.com/product/225876188,
joonggonara,dyson_vacuum_products.csv,225807105,다이슨 청소기,V10,다이슨 청소기 v10 부품용팝니다 택포,80000,부품/고장품,not_requested,https://web.joongna.com/product/225807105,
joonggonara,dyson_vacuum_products.csv,225726498,다이슨 청소기,제품군 공통,다이슨 청소기 헤드만 판매 합니다 (택포 1만원),10000,부품/고장품,200,https://web.joongna.com/product/225726498,"부품용까진 아니지만, 간헐적으로 롤러가 늦게 돌기도 하고 타제품에 비해서 도는 소리가 조금 크네요. 그래서 저렴하게 판매 합니다. 택포 10,000원 입니다. 감사합니다!"
joonggonara,dyson_vacuum_products.csv,225297091,다이슨 청소기,V10,"다이슨 v10 메인바디 본체 하우징 부품용 고장,파손있음 청소기 sv12",9000,부품/고장품,not_requested,https://web.joongna.com/product/225297091,
joonggonara,dyson_vacuum_products.csv,225527889,다이슨 청소기,DC45,다이슨 청소기 dc45 부품용으로 판매합니다 판매합니다,28000,부품/고장품,not_requested,https://web.joongna.com/product/225527889,
